2085,Jellies No Sugar (With Sodium Saccharin) Any Flavors
2086,Hard Dietetic Or Low Calorie (Sorbitol)
2087,Chocolate Covered Candy (Low Sugar Or Low Calorie)
2088,Chewing Gum Sugarless
2089,Fluid Replacement Electrolyte Solution (Include Pedialyte)
2090,Vermicelli Made From Soy
2091,Beans Liquid From Stewed Kidney Beans
2092,Chicken Meatless
2093,Frankfurter Meatless
2094,Vegetarian Meatloaf Or Patties
2095,Radishes Hawaiian Style Pickled
2096,Cabbage Japanese Style Fresh Pickled
2097,Cabbage Mustard Salted
2098,Eggplant Pickled
2099,Bacon Bits Meatless
2100,Butter Replacement Without Fat Powder
2101,Salad Dressing Buttermilk Lite
2102,Sweeteners Tabletop Fructose Dry Powder
2103,Beverage Instant Breakfast Powder Chocolate Sugar-Free Not Reconstituted
2104,Yogurt Fruit Variety Nonfat
2105,Whipped Cream Substitute Dietetic Made From Powdered Mix
2106,Frozen Novelties Ice Cream Type Sundae Prepackaged
2107,Cheese American Cheddar Imitation
2108,Quail Cooked Total Edible
2109,Pheasant Cooked Total Edible
2110,Eggs Scrambled Frozen Mixture
2111,Dove Cooked (Includes Squab)
2112,Pork Cured Ham Boneless Low Sodium Extra Lean And Regular Roasted
2113,Dried Longans
2114,Loquats
2115,Mammy Apple
2116,Mangos
2117,Honeydew Melon
2118,Melon Balls
2119,Mulberries
2120,Nectarines
2121,Oheloberries
2122,California Valencia Oranges
2123,Navel Oranges
2124,Florida Oranges
2125,Oranges Raw With Peel
2126,Orange Juice With Added Calcium
2127,Orange Juice Frozen Concentrate Unsweetened Diluted With 3 Volume Water With Added Calcium
2128,Orange Juice Frozen Concentrate Unsweetened Undiluted With Added Calcium
2129,Orange Juice Frozen Concentrate Unsweetened Undiluted
2130,Tangerines (Mandarin Oranges) Canned Light Syrup Pack
2131,Tangerine Juice
2132,Papaya
2133,Papaya Canned Heavy Syrup Drained
2134,Yellow Peaches
2135,Peaches Canned Water Pack Solids And Liquids
2136,Peaches Canned Juice Pack Solids And Liquids
2137,Peaches Canned Extra Light Syrup Solids And Liquids
2138,Dried Peaches (Low-Moisture)
2139,Peaches Dehydrated (Low-Moisture) Sulfured Stewed
2140,Dried Peaches
2141,Peaches Dried Sulfured Stewed Without Added Sugar
2142,Pears Canned Juice Pack Solids And Liquids
2143,Pears Canned Extra Light Syrup Pack Solids And Liquids
2144,Pears Canned Light Syrup Pack Solids And Liquids
2145,Pears Canned Heavy Syrup Pack Solids And Liquids
2146,Pear Nectar Canned Without Added Ascorbic Acid
2147,Fuyu Persimmon
2148,Persimmons Japanese Dried
2149,Persimmons Native Raw
2150,Pineapple Canned Heavy Syrup Pack Solids And Liquids
2151,Pineapple Canned Extra Heavy Syrup Pack Solids And Liquids
2152,Pineapple Frozen Chunks Sweetened
2153,Pineapple Juice Canned Or Bottled Unsweetened Without Added Ascorbic Acid
2154,Pineapple Juice Frozen Concentrate Unsweetened Undiluted
2155,Plums
2156,Plums Canned Purple Water Pack Solids And Liquids
2157,Plums Canned Purple Juice Pack Solids And Liquids
2158,Plums Canned Purple Light Syrup Pack Solids And Liquids
2159,Lima Beans Immature Seeds Frozen Fordhook Unprepared
2160,Lima Beans Immature Seeds Frozen Fordhook Cooked Boiled Drained Without Salt
2161,Lima Beans Immature Seeds Frozen Baby Unprepared
2162,Lima Beans Immature Seeds Frozen Baby Cooked Boiled Drained Without Salt
2163,Mung Bean Sprouts
2164,Beans Pinto Immature Seeds Frozen Unprepared
2165,Beans Pinto Immature Seeds Frozen Cooked Boiled Drained Without Salt
2166,Beans Shellie Canned Solids And Liquids
2167,Green Snap Beans (Raw)
2168,Beans Snap Green Frozen All Styles Unprepared
2169,Cooked Green Beans (Previously Frozen)
2170,Beans Snap Green Frozen All Styles Microwaved
2171,Beans Snap Green Microwaved
2172,Beets Canned Drained Solids
2173,Broccoli (Cooked)
2174,Broccoli Frozen Chopped Unprepared
2175,Broccoli Frozen Chopped Cooked Boiled Drained Without Salt
2176,Broccoli Frozen Spears Unprepared
2177,Brussels Sprouts (Cooked)
2178,Brussels Sprouts Frozen Unprepared
2179,Brussels Sprouts Frozen Cooked Boiled Drained Without Salt
2180,Burdock Root Raw
2181,Cabbage
2182,Cooked Cabbage
2183,Red Cabbage
2184,Cooked Red Cabbage
2185,Cabbage Chinese (Pe-Tsai) Raw
2186,Cabbage Chinese (Pe-Tsai) Cooked Boiled Drained Without Salt
2187,Cardoon Raw
2188,Cardoon Cooked Boiled Drained Without Salt
2189,Carrots Frozen Unprepared
2190,Carrots Frozen Cooked Boiled Drained Without Salt
2191,Cassava
2192,Cauliflower
2193,Cooked Celeriac
2194,Celery
2195,Cooked Celery
2196,Celtuce
2197,Swiss Chard
2198,Chicory Greens
2199,Chicory Roots
2200,Chives
2201,Chrysanthemum
2202,Collards Frozen Chopped Cooked Boiled Drained Without Salt
2203,Cilantro
2204,Yellow Sweet Corn
2205,Cooked Yellow Sweet Corn
2206,Onions
2207,Cooked Onions
2208,Onions Dehydrated Flakes
2209,Onions Canned Solids And Liquids
2210,Yellow Onions
2211,Spring Onions
2212,Onions Young Green Tops Only
2213,Onions Welsh Raw
2214,Sweet Onions
2215,Cooked Parsnips
2216,Snow Peas
2217,Cooked Snow Peas
2218,Peas Edible-Podded Frozen Unprepared
2219,Peas Green (Includes Baby And Lesuer Types) Canned Drained Solids Unprepared
2220,Peas Green Canned Seasoned Solids And Liquids
2221,Peas Green Canned Drained Solids Rinsed In Tap Water
2222,Peas Green Frozen Unprepared
2223,Peas Green Frozen Cooked Boiled Drained Without Salt
2224,Peas And Carrots Frozen Cooked Boiled Drained Without Salt
2225,Peas And Onions Canned Solids And Liquids
2226,Peas And Onions Frozen Unprepared
2227,Peas And Onions Frozen Cooked Boiled Drained Without Salt
2228,Peppers Sweet Green Frozen Chopped Unprepared
2229,Peppers Sweet Green Frozen Chopped Boiled Drained Without Salt
2230,Sauteed Green Bell Peppers
2231,Pigeonpeas Immature Seeds Raw
2232,Potatoes Flesh And Skin Raw
2233,Potatoes Russet Flesh And Skin Raw
2234,Potatoes White Flesh And Skin Raw
2235,Potatoes Red Flesh And Skin Raw
2236,Baked Russet Potatoes
2237,Potatoes Roasted Salt Added In Processing Frozen Unprepared
2238,Potatoes Raw Skin
2239,Baked Potato (No Skin)
2240,Potatoes Baked Skin Without Salt
2241,Potatoes Microwaved Cooked In Skin Skin Without Salt
2242,Potatoes Mashed Home-Prepared Whole Milk And Margarine Added
2243,Potatoes Scalloped Home-Prepared With Butter
2244,Potatoes Mashed Dehydrated Granules Without Milk Dry Form
2245,Potatoes Mashed Dehydrated Prepared From Granules Without Milk Whole Milk And Butter Added
2246,Potatoes Mashed Dehydrated Granules With Milk Dry Form
2247,Potatoes Mashed Dehydrated Prepared From Granules With Milk Water And Margarine Added
2248,Potatoes Hash Brown Frozen Plain Unprepared
2249,Potatoes Hash Brown Frozen Plain Prepared Pan Fried In Canola Oil
2250,Potatoes Hash Brown Frozen With Butter Sauce Unprepared
2251,Potatoes Hash Brown Frozen With Butter Sauce Prepared
2252,Potato Puffs Frozen Unprepared
2253,Potato Puffs Frozen Oven-Heated
2254,Potatoes Frozen Whole Cooked Boiled Drained Without Salt
2255,Cooked Tomatoes
2256,Tomatoes Red Ripe Canned Packed In Tomato Juice
2257,Tomatoes Red Ripe Canned Stewed
2258,Tomatoes Red Ripe Canned With Green Chilies
2259,Tomato Products Canned Sauce
2260,Tomato Products Canned Sauce With Mushrooms
2261,Tomato Products Canned Sauce With Onions
2262,Tomato Products Canned Sauce With Herbs And Cheese
2263,Cooked Turnips
2264,Turnips Frozen Unprepared
2265,Turnips Frozen Cooked Boiled Drained Without Salt
2266,Turnip Greens
2267,Turnip Greens And Turnips Frozen Cooked Boiled Drained Without Salt
2268,Vegetable Juice Cocktail Canned
2269,Vegetables Mixed Canned Solids And Liquids
2270,Vegetables Mixed Canned Drained Solids
2271,Waterchestnuts Chinese (Matai) Raw
2272,Waterchestnuts Chinese Canned Solids And Liquids
2273,Watercress
2274,Waxgourd (Chinese Preserving Melon) Raw
2275,Winged Bean Tuber Raw
2276,Yam
2277,Cooked Yam
2278,Yambean (Jicama) Raw
2279,Yambean (Jicama) Cooked Boiled Drained Without Salt
2280,Dried Chives
2281,Dock Raw
2282,Dock Cooked Boiled Drained Without Salt
2283,Eppaw Raw
2284,Canned Mung Bean Sprouts
2285,Peppers Jalapeno Canned Solids And Liquids
2286,White Icicle Radishes (Daikon)
2287,Shallots Freeze-Dried
2288,Sweet Potato Canned Syrup Pack Solids And Liquids
2289,Sweet Potato Canned Syrup Pack Drained Solids
2290,Tomato Products Canned Sauce Spanish Style
2291,Beans Pinto Mature Seeds Sprouted Raw
2292,Beans Pinto Mature Seeds Sprouted Cooked Boiled Drained Without Salt
2293,Sweet Potato Cooked Candied Home-Prepared
2294,Stewed Tomatoes
2295,Dried Agar Seaweed
2296,Spirulina
2297,Potato Pancakes
2298,Baked Potatoes (With Skin)
2299,Potatoes Microwaved Cooked In Skin Flesh And Skin Without Salt
2300,Radish Sprouts
2301,Yellow Tomatoes
2302,Mushrooms Shiitake Cooked With Salt
2303,Okra Cooked Boiled Drained With Salt
2304,Okra Frozen Cooked Boiled Drained With Salt
2305,Onions Cooked Boiled Drained With Salt
2306,Onions Frozen Chopped Cooked Boiled Drained With Salt
2307,Cooked Green Peas (Salted)
2308,Peas Green Canned No Salt Added Solids And Liquids
2309,Peas Green Canned No Salt Added Drained Solids
2310,Peas Green Frozen Cooked Boiled Drained With Salt
2311,Red Chili Peppers
2312,Peppers Hot Chili Red Canned Excluding Seeds Solids And Liquids
2313,Sweet Red Bell Peppers
2314,Peppers Sweet Green Cooked Boiled Drained With Salt
2315,Cooked Red Bell Peppers
2316,Potatoes Baked Flesh And Skin With Salt
2317,Potatoes Baked Flesh With Salt
2318,Potatoes Baked Skin Only With Salt
2319,Potatoes Boiled Cooked In Skin Flesh With Salt
2320,Potatoes Microwaved Cooked In Skin Skin With Salt
2321,Potatoes Frozen Whole Cooked Boiled Drained With Salt
2322,Potatoes Frozen French Fried Par Fried Cottage-Cut Prepared Heated In Oven With Salt
2323,Potatoes French Fried All Types Salt Not Added In Processing Frozen Oven-Heated
2324,Pumpkin Flowers Cooked Boiled Drained With Salt
2325,Pumpkin Leaves Cooked Boiled Drained With Salt
2326,Purslane Cooked Boiled Drained With Salt
2327,Radishes Oriental Cooked Boiled Drained With Salt
2328,Spinach Canned No Salt Added Solids And Liquids
2329,Spinach Frozen Chopped Or Leaf Cooked Boiled Drained With Salt
2330,Squash Summer All Varieties Cooked Boiled Drained With Salt
2331,Squash Summer Crookneck And Straightneck Cooked Boiled Drained With Salt
2332,Squash Winter All Varieties Cooked Baked With Salt
2333,Squash Winter Acorn Cooked Baked With Salt
2334,Squash Winter Acorn Cooked Boiled Mashed With Salt
2335,Squash Winter Butternut Cooked Baked With Salt
2336,Succotash (Corn And Limas) Frozen Cooked Boiled Drained With Salt
2337,Swamp Cabbage (Skunk Cabbage) Cooked Boiled Drained With Salt
2338,Sweet Potato Leaves Cooked Steamed With Salt
2339,Sweet Potato Cooked Baked In Skin Flesh With Salt
2340,Taro Shoots Cooked With Salt
2341,Taro Tahitian Cooked With Salt
2342,Tomatoes Red Ripe Cooked With Salt
2343,Tomatoes Red Ripe Canned Packed In Tomato Juice No Salt Added
2344,Turnip Greens Cooked Boiled Drained With Salt
2345,Turnip Greens Frozen Cooked Boiled Drained With Salt
2346,Turnip Greens And Turnips Frozen Cooked Boiled Drained With Salt
2347,Vegetables Mixed Frozen Cooked Boiled Drained With Salt
2348,Raw Portobellos (Exposed To Sunlight Or Uv)
2349,Seeds Breadfruit Seeds Raw
2350,Breadfruit Nuts (Seeds)
2351,Seeds Cottonseed Flour Low Fat (Glandless)
2352,Seeds Cottonseed Meal Partially Defatted (Glandless)
2353,Hemp Seeds
2354,Dried Lotus Seeds
2355,Seeds Sesame Seeds Whole Dried
2356,Sesame Seeds (Toasted)
2357,Seeds Sesame Seed Kernels Toasted Without Salt Added (Decorticated)
2358,Seeds Sesame Flour Partially Defatted
2359,Seeds Sunflower Seed Kernels Toasted Without Salt
2360,Seeds Sunflower Seed Butter Without Salt
2361,Seeds Sunflower Seed Flour Partially Defatted
2362,Nuts Acorns Raw
2363,Dry Roasted Almonds
2364,Nuts Almonds Oil Roasted Without Salt Added
2365,Almond Paste
2366,Dried Beechnuts
2367,Cashews (Raw)
2368,Cashew Butter
2369,Chinese Chestnuts
2370,Dried Chinese Chestnuts
2371,Boiled Chinese Chestnuts
2372,Nuts Chestnuts European Dried Peeled
2373,Boiled Chestnuts
2374,Nuts Coconut Meat Raw
2375,Dried Coconut (Unsweetened)
2376,Nuts Coconut Cream Canned Sweetened
2377,Nuts Coconut Milk Raw (Liquid Expressed From Grated Meat And Water)
2378,Coconut Milk
2379,Coconut Water
2380,Dried Ginkgo Nuts
2381,Nuts Ginkgo Nuts Canned
2382,Dried Hickorynuts
2383,Macadamia Nuts
2384,Dry Roasted Macadamia Nuts
2385,Nuts Formulated Wheat-Based Unflavored With Salt Added
2386,Nuts Mixed Nuts Dry Roasted With Peanuts Salt Added Chosen Roaster
2387,Pecans
2388,Dry Roasted Pecans
2389,Pistachio Nuts
2390,Dry Roasted Pistachio Nuts
2391,Black Walnuts (Dried)
2392,Walnuts
2393,Roasted Squash And Pumpkin Seeds (With Shells)
2394,Sesame Butter (Tahini)
2395,Roasted Chestnuts
2396,Seeds Sesame Butter Paste
2397,Seeds Sesame Flour High-Fat
2398,Beef Variety Meats And By-Products Suet Raw
2399,Beef Variety Meats And By-Products Thymus Raw
2400,Beef Variety Meats And By-Products Thymus Cooked Braised
2401,Beef Variety Meats And By-Products Tongue Raw
2402,Beef Cured Breakfast Strips Raw Or Unheated
2403,Beef Cured Breakfast Strips Cooked
2404,Beef Cured Corned Beef Brisket Raw
2405,Beef Cured Corned Beef Brisket Cooked
2406,Beef Chuck Under Blade Center Steak Boneless Denver Cut Separable Lean Only Trimmed To 0 Inch Fat Choice Cooked Grilled
2407,Beef Cured Luncheon Meat Jellied
2408,Beef Chuck Under Blade Center Steak Boneless Denver Cut Separable Lean Only Trimmed To 0 Inch Fat Select Cooked Grilled
2409,Beef Cured Pastrami
2410,Beef Chuck Under Blade Center Steak Boneless Denver Cut Separable Lean Only Trimmed To 0 Inch Fat All Grades Raw
2411,Beef Composite Of Trimmed Retail Cuts Separable Lean And Fat Trimmed To 0 Inch Fat Choice Cooked
2412,Beef Composite Of Trimmed Retail Cuts Separable Lean And Fat Trimmed To 0 Inch Fat Select Cooked
2413,Beef Composite Of Trimmed Retail Cuts Separable Lean Only Trimmed To 0 Inch Fat All Grades Cooked
2414,Beef Composite Of Trimmed Retail Cuts Separable Lean Only Trimmed To 0 Inch Fat Choice Cooked
2415,Beef Brisket Flat Half Separable Lean Only Trimmed To 0 Inch Fat All Grades Cooked Braised
2416,Beef Brisket Point Half Separable Lean And Fat Trimmed To 0 Inch Fat All Grades Cooked Braised
2417,Beef Brisket Point Half Separable Lean Only Trimmed To 0 Inch Fat All Grades Cooked Braised
2418,Beef Chuck Arm Pot Roast Separable Lean And Fat Trimmed To 0 Inch Fat All Grades Cooked Braised
2419,Beef Chuck Under Blade Pot Roast Boneless Separable Lean And Fat Trimmed To 0 Inch Fat Select Cooked Braised
2420,Beef Chuck Blade Roast Separable Lean Only Trimmed To 0 Inch Fat All Grades Cooked Braised
2421,Beef Chuck Under Blade Pot Roast Boneless Separable Lean Only Trimmed To 0 Inch Fat Choice Cooked Braised
2422,Beef Chuck Under Blade Pot Roast Boneless Separable Lean Only Trimmed To 0 Inch Fat Select Cooked Braised
2423,Beef Rib Large End (Ribs 6-9) Separable Lean Only Trimmed To 0 Inch Fat Select Cooked Roasted
2424,Beef Rib Small End (Ribs 10-12) Separable Lean And Fat Trimmed To 0 Inch Fat All Grades Cooked Broiled
2425,Beef Rib Small End (Ribs 10-12) Separable Lean And Fat Trimmed To 0 Inch Fat Choice Cooked Broiled
2426,Beef Rib Small End (Ribs 10-12) Separable Lean And Fat Trimmed To 0 Inch Fat Select Cooked Broiled
2427,Beef Round Bottom Round Roast Separable Lean And Fat Trimmed To 0 Inch Fat All Grades Cooked Roasted
2428,Beef Round Bottom Round Steak Separable Lean And Fat Trimmed To 0 Inch Fat Choice Cooked Braised
2429,Beef Round Bottom Round Roast Separable Lean And Fat Trimmed To 0 Inch Fat Choice Cooked Roasted
2430,Beef Round Bottom Round Steak Separable Lean And Fat Trimmed To 0 Inch Fat Select Cooked Braised
2431,Beef Round Bottom Round Steak Separable Lean Only Trimmed To 0 Inch Fat Select Cooked Braised
2432,Beef Round Bottom Round Roast Separable Lean Only Trimmed To 0 Inch Fat Select Cooked Roasted
2433,Roasted Beef Eye Of Round Roast
2434,Beef Round Eye Of Round Roast Boneless Separable Lean And Fat Trimmed To 0 Inch Fat Choice Cooked Roasted
2435,Beef Round Tip Round Roast Separable Lean And Fat Trimmed To 0 Inch Fat All Grades Cooked Roasted
2436,Beef Round Tip Round Roast Separable Lean And Fat Trimmed To 0 Inch Fat Choice Cooked Roasted
2437,Beef Round Tip Round Roast Separable Lean And Fat Trimmed To 0 Inch Fat Select Cooked Roasted
2438,Beef Round Tip Round Roast Separable Lean Only Trimmed To 0 Inch Fat All Grades Cooked Roasted
2439,Beef Round Top Round Separable Lean And Fat Trimmed To 0 Inch Fat Select Cooked Braised
2440,Beef Round Top Round Separable Lean Only Trimmed To 0 Inch Fat Choice Cooked Braised
2441,Beef Round Top Round Separable Lean Only Trimmed To 0 Inch Fat Select Cooked Braised
2442,Beef Loin Tenderloin Steak Boneless Separable Lean And Fat Trimmed To 0 Inch Fat All Grades Cooked Grilled
2443,Beef Loin Tenderloin Steak Boneless Separable Lean And Fat Trimmed To 0 Inch Fat Choice Cooked Grilled
2444,Beef Loin Top Loin Steak Boneless Lip Off Separable Lean And Fat Trimmed To 0 Inch Fat All Grades Cooked Grilled
2445,Beef Loin Top Loin Steak Boneless Lip Off Separable Lean And Fat Trimmed To 0 Inch Fat Choice Cooked Grilled
2446,Puddings Banana Dry Mix Regular With Added Oil
2447,Puddings Lemon Dry Mix Regular With Added Oil Potassium Sodium
2448,Puddings Tapioca Dry Mix With No Added Salt
2449,Snacks Corn-Based Extruded Puffs Or Twists Cheese-Flavor Unenriched
2450,Snacks Corn-Based Extruded Chips Barbecue-Flavor Made With Enriched Masa Flour
2451,Snacks Popcorn Air-Popped (Unsalted)
2452,Snacks Popcorn Oil-Popped White Popcorn Salt Added
2453,Snacks Potato Chips Plain Made With Partially Hydrogenated Soybean Oil Salted
2454,Snacks Pretzels Hard Plain Made With Enriched Flour Unsalted
2455,Snacks Rice Cakes Brown Rice Plain Unsalted
2456,Snacks Rice Cakes Brown Rice Buckwheat Unsalted
2457,Snacks Rice Cakes Brown Rice Multigrain Unsalted
2458,Potato Chips Without Salt Reduced Fat
2459,Snacks Tortilla Chips Low Fat Unsalted
2460,Frozen Novelties Juice Type Popsicle Scribblers
2461,Snacks Tortilla Chips Nacho-Flavor Made With Enriched Masa Flour
2462,Sweeteners Tabletop Sucralose Splenda Packets
2463,Frozen Novelties No Sugar Added Fudgsicle Pops
2464,Frozen Novelties Ice Type Sugar Free Orange Cherry And Grape Popsicle Pops
2465,Frozen Novelties Klondike Slim-A-Bear Fudge Bar 98% Fat Free No Sugar Added
2466,Ice Creams Breyers All Natural Light Vanilla
2467,Ice Creams Breyers No Sugar Added Butter Pecan
2468,Ice Creams Breyers No Sugar Added French Vanilla
2469,Ice Creams Breyers No Sugar Added Vanilla
2470,Ice Creams Breyers No Sugar Added Vanilla Fudge Twirl
2471,Frozen Novelties No Sugar Added Creamsicle Pops
2472,Frozen Novelties Sugar Free Creamsicle Pops
2473,Ice Creams Breyers All Natural Light French Chocolate
2474,Ice Creams Breyers 98% Fat Free Chocolate
2475,Ice Creams Regular Low Carbohydrate Chocolate
2476,Dark Chocolate (45-59% Cocoa)
2477,Dark Chocolate (60-69% Cocoa)
2478,Dark Chocolate (70-85% Cocoa)
2479,Chocolate Dark NFS (45-59% Cacao Solids 90%; 60-69% Cacao Solids 5%; 70-85% Cacao Solids 5%)
2480,Crispy Bar With Peanut Butter Filling
2481,Syrup Maple Canadian
2482,Sweetener Syrup Agave
2483,Nestle Butterfinger Crisp
2484,Fruit Snacks With High Vitamin C
2485,Jams Preserves Marmalades Sweetened With Fruit Juice
2486,Candied Tamarind
2487,Coconut Bar Not Chocolate Covered
2488,Barley Hulled
2489,Barley Pearled Raw
2490,Cooked Pearled Barley
2491,Buckwheat (Uncooked)
2492,Cooked Bulgur
2493,Corn Grain Yellow
2494,Corn Bran Crude
2495,Corn Flour Whole-Grain Yellow
2496,Nachos With Cheese
2497,Nachos With Cheese Beans Ground Beef And Tomatoes
2498,Cheeseburger Double Regular Patty And Bun With Condiments
2499,Cheeseburger; Single Large Patty; Plain
2500,Chicken Fillet Sandwich Plain With Pickles
2501,Fish Sandwich With Tartar Sauce
2502,Fish Sandwich With Tartar Sauce And Cheese
2503,Submarine Sandwich Roast Beef On White Bread With Lettuce And Tomato
2504,Submarine Sandwich Tuna On White Bread With Lettuce And Tomato
2505,Coleslaw (Fast Food)
2506,Hush Puppies
2507,Fast Food Biscuit
2508,Chick-Fil-A Chick-N-Strips
2509,Chick-Fil-A Hash Browns
2510,School Lunch Pizza Big Daddys Ls 16 Inch 51% Whole Grain Rolled Edge Cheese Pizza Frozen
2511,Submarine Sandwich Sweet Onion Chicken Teriyaki On White Bread With Lettuce Tomato And Sweet Onion Sauce
2512,Subway Subway Club Sub On White Bread With Lettuce And Tomato
2513,Submarine Sandwich Turkey Roast Beef And Ham On White Bread With Lettuce And Tomato
2514,Submarine Sandwich Oven Roasted Chicken On White Bread With Lettuce And Tomato
2515,Subway Steak & Cheese Sub On White Bread With American Cheese Lettuce And Tomato
2516,Submarine Sandwich Steak And Cheese On White Bread With Cheese Lettuce And Tomato
2517,Subway B.l.t. Sub On White Bread With Bacon Lettuce And Tomato
2518,Submarine Sandwich Bacon Lettuce And Tomato On White Bread
2519,Subway Oven Roasted Chicken Sub On White Bread With Lettuce And Tomato
2520,Subway Cold Cut Sub On White Bread With Lettuce And Tomato
2521,Subway Tuna Sub
2522,Pizza Cheese Topping Regular Crust Frozen Cooked
2523,Fast Foods Crispy Chicken Filet Sandwich With Lettuce And Mayonnaise
2524,McDonalds Filet-O-Fish
2525,McDonalds Cheeseburger
2526,McDonalds Quarter Pounder
2527,Wendys Classic Single Hamburger With Cheese
2528,Wendys Jr. Hamburger Without Cheese
2529,Wendys Jr. Hamburger With Cheese
2530,Wendys Classic Double With Cheese
2531,Wendys Frosty Dairy Dessert
2532,Burger King French Fries
2533,Burger King Hamburger
2534,Burger King Cheeseburger
2535,Burger King Premium Fish Sandwich
2536,Burger King Original Chicken Sandwich
2537,Taco Bell Original Taco With Beef Cheese And Lettuce
2538,Taco Bell Soft Taco With Beef Cheese And Lettuce
2539,Taco Bell Burrito Supreme With Chicken
2540,Taco Bell Burrito Supreme With Steak
2541,Taco Bell Nachos
2542,Taco Bell Nachos Supreme
2543,Popeyes Spicy Chicken Strips Analyzed 2006
2544,Kfc Biscuit
2545,Kfc Coleslaw
2546,Kfc Crispy Chicken Strips
2547,Kfc Fried Chicken Original Recipe Wing Meat Only Skin And Breading Removed
2548,Kfc Fried Chicken Extra Crispy Skin And Breading
2549,Kfc Fried Chicken Extra Crispy Breast Meat Only Skin And Breading Removed
2550,Kfc Fried Chicken Extra Crispy Drumstick Meat Only Skin And Breading Removed
2551,Kfc Fried Chicken Original Recipe Thigh Meat And Skin With Breading
2552,Kfc Fried Chicken Original Recipe Wing Meat And Skin With Breading
2553,Kfc Fried Chicken Breast
2554,Kfc Fried Chicken Extra Crispy Drumstick Meat And Skin With Breading
2555,Popeyes Fried Chicken Mild Skin And Breading
2556,Popeyes Fried Chicken Mild Thigh Meat Only Skin And Breading Removed
2557,Popeyes Fried Chicken Mild Wing Meat Only Skin And Breading Removed
2558,Popeyes Fried Chicken Mild Breast Meat And Skin With Breading
2559,Popeyes Fried Chicken Mild Drumstick Meat And Skin With Breading
2560,Yogurt Parfait Lowfat With Fruit And Granola
2561,Fast Foods Fried Chicken Breast Meat Only Skin And Breading Removed
2562,Fast Foods Fried Chicken Drumstick Meat Only Skin And Breading Removed
2563,Fast Foods Fried Chicken Thigh Meat Only Skin And Breading Removed
2564,Fast Foods Fried Chicken Thigh Meat And Skin And Breading
2565,Fast Foods Fried Chicken Wing Meat And Skin And Breading
2566,Digiorno Pizza Cheese Topping Cheese Stuffed Crust Frozen Baked
2567,Digiorno Pizza Cheese Topping Rising Crust Frozen Baked
2568,Digiorno Pizza Supreme Topping Rising Crust Frozen Baked
2569,Digiorno Pizza Supreme Topping Thin Crispy Crust Frozen Baked
2570,Fast Food Pizza Chain 14 Inch Pizza Sausage Topping Thick Crust
2571,Fast Food Pizza Chain 14 Inch Pizza Sausage Topping Thin Crust
2572,Sausage Pizza
2573,Fast Foods Grilled Chicken Filet Sandwich With Lettuce Tomato And Spread
2574,Pizza Hut 14 Inch Pepperoni Pizza Thin N Crispy Crust
2575,Dominos 14 Inch Pepperoni Pizza Crunchy Thin Crust
2576,Dominos 14 Inch Sausage Pizza Crunchy Thin Crust
2577,Pizza Hut 14 Inch Sausage Pizza Pan Crust
2578,Pizza Cheese Topping Thin Crust Frozen Cooked
2579,Burger King Double Cheeseburger
2580,Beet Greens (Raw)
2581,Cooked Beet Greens
2582,Broadbeans Immature Seeds Raw
2583,Cooked Broadbeans
2584,Broccoli
2585,Broccoli Frozen Spears Cooked Boiled Drained Without Salt
2586,Broccoli Raab (Rapini)
2587,Cooked Broccoli Raab
2588,Brussels Sprouts (Raw)
2589,Cooked Burdock Root
2590,Butterbur (Fuki) Raw
2591,Butterbur Cooked Boiled Drained Without Salt
2592,Butterbur Canned
2593,Savoy Cabbage
2594,Cooked Savoy Cabbage
2595,Bok Choy
2596,Pak-Choi (Bok Choy) (Cooked)
2597,Kimchi
2598,Carrots
2599,Cooked Carrots
2600,Carrots Canned Regular Pack Solids And Liquids
2601,Carrots Canned Regular Pack Drained Solids
2602,Cooked Cauliflower
2603,Cauliflower Frozen Unprepared
2604,Cauliflower Frozen Cooked Boiled Drained Without Salt
2605,Celeriac
2606,Cooked Swiss Chard
2607,Chayote Fruit Raw
2608,Cooked Chayote
2609,Witloof Chicory
2610,Cooked Chrysanthemum
2611,Collards
2612,Cooked Collards
2613,Collards Frozen Chopped Unprepared
2614,Corn Sweet Yellow Canned Brine Pack Regular Pack Solids And Liquids
2615,Onions Frozen Chopped Unprepared
2616,Onions Frozen Chopped Cooked Boiled Drained Without Salt
2617,Onions Frozen Whole Unprepared
2618,Onions Frozen Whole Cooked Boiled Drained Without Salt
2619,Onion Rings Breaded Par Fried Frozen Unprepared
2620,Parsley
2621,Parsnips
2622,Cooked Podded Peas
2623,Peas
2624,Cooked Green Peas
2625,Peas Green Canned Regular Pack Solids And Liquids
2626,Pea Sprouts
2627,Peas Mature Seeds Sprouted Cooked Boiled Drained Without Salt
2628,Peas And Carrots Canned Regular Pack Solids And Liquids
2629,Peas And Carrots Frozen Unprepared
2630,Peppers Hot Chili Green Canned Pods Excluding Seeds Solids And Liquids
2631,Green Bell Peppers
2632,Cooked Green Bell Peppers
2633,Peppers Sweet Green Canned Solids And Liquids
2634,Pigeonpeas Immature Seeds Cooked Boiled Drained Without Salt
2635,Poi
2636,Pokeberry Shoots (Poke) Raw
2637,Pokeberry Shoots (Poke) Cooked Boiled Drained Without Salt
2638,Baked Potatoes
2639,Baked Red Potatoes
2640,Potatoes French Fried Crinkle Or Regular Cut Salt Added In Processing Frozen As Purchased
